LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
A. Davis - T. Prince - M. Christie,LAL,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,130.91,150.0,1/25/2024
L. James - T. Prince - M. Christie,LAL,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,130.91,150.0,1/25/2024
T. Prince - A. Reaves - M. Christie,LAL,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,130.91,150.0,1/25/2024
A. Davis - D. Russell - A. Reaves,LAL,1,36,112.3,109.9,2.5,66.7,1.82,17.7,29.3,76.3,51.9,0.1,49.3,56.6,107.56,54.5,1/27/2024
L. James - A. Davis - A. Reaves,LAL,1,36,110.0,122.2,-12.2,66.7,1.54,18.0,30.6,77.8,54.2,0.2,53.2,59.8,107.83,46.9,1/27/2024
L. James - D. Russell - A. Reaves,LAL,1,34,117.3,109.3,8.0,56.7,1.70,16.3,33.3,75.6,55.8,0.1,52.3,59.4,106.41,56.6,1/27/2024
L. James - A. Davis - D. Russell,LAL,1,32,109.9,120.0,-10.1,61.5,1.60,16.3,31.4,78.8,54.4,0.1,50.0,57.2,106.15,48.8,1/27/2024
L. James - D. Russell - J. Vanderbilt,LAL,1,28,128.3,86.4,41.9,58.3,1.27,16.7,43.5,75.0,62.7,0.2,61.4,69.4,102.29,78.5,1/27/2024
A. Davis - J. Vanderbilt - A. Reaves,LAL,1,27,122.2,88.7,33.5,70.8,1.42,18.9,40.0,80.6,62.5,0.2,57.4,65.9,110.87,76.0,1/27/2024
D. Russell - J. Vanderbilt - A. Reaves,LAL,1,26,130.5,82.5,48.1,62.5,1.67,17.6,42.3,73.5,60.0,0.2,56.3,64.8,106.99,85.7,1/27/2024
A. Davis - D. Russell - J. Vanderbilt,LAL,1,25,129.3,93.0,36.3,69.6,1.78,19.0,41.7,72.4,58.5,0.2,57.8,66.4,108.57,79.1,1/27/2024
L. James - J. Vanderbilt - A. Reaves,LAL,1,23,133.3,86.5,46.8,59.1,1.30,17.6,52.6,77.4,68.0,0.2,62.8,70.5,107.36,80.1,1/27/2024
L. James - A. Davis - J. Vanderbilt,LAL,1,21,126.1,95.7,30.3,66.7,1.20,17.9,52.9,82.6,70.0,0.2,62.1,70.1,108.31,71.2,1/27/2024
A. Davis - T. Prince - A. Reaves,LAL,1,20,93.5,129.8,-36.3,75.0,3.00,19.7,12.0,70.6,35.7,0.1,43.8,48.4,114.10,34.7,1/27/2024
A. Davis - D. Russell - T. Prince,LAL,1,17,88.1,127.5,-39.4,71.4,3.33,18.2,12.5,75.0,37.5,0.1,40.8,45.0,113.59,35.9,1/27/2024
D. Russell - T. Prince - A. Reaves,LAL,1,17,90.2,122.5,-32.3,71.4,3.33,18.5,13.0,75.0,38.5,0.1,41.9,46.2,115.31,38.5,1/27/2024
L. James - D. Russell - T. Prince,LAL,1,17,82.1,139.5,-57.4,66.7,2.67,16.3,8.7,75.0,35.9,0.1,39.7,43.7,107.18,25.1,1/27/2024
L. James - A. Davis - T. Prince,LAL,1,16,81.1,155.6,-74.5,66.7,2.67,17.0,10.0,69.2,33.3,0.1,41.9,45.2,111.51,21.7,1/27/2024
L. James - T. Prince - A. Reaves,LAL,1,15,83.3,150.0,-66.7,66.7,2.67,17.4,10.5,69.2,34.4,0.1,43.3,46.6,113.35,24.2,1/27/2024
D. Russell - J. Vanderbilt - R. Hachimura,LAL,1,11,134.8,68.0,66.8,54.5,2.00,20.0,14.3,57.9,46.2,0.1,67.6,74.0,102.10,88.8,1/27/2024
L. James - D. Russell - R. Hachimura,LAL,1,11,123.8,78.3,45.5,55.6,1.67,18.5,11.1,64.7,46.2,0.1,55.9,63.4,97.48,70.6,1/27/2024
L. James - J. Vanderbilt - R. Hachimura,LAL,1,10,119.0,72.7,46.3,55.6,1.67,18.5,14.3,68.8,52.2,0.1,63.3,69.1,102.69,77.1,1/27/2024
C. Wood - J. Vanderbilt - R. Hachimura,LAL,1,7,85.7,120.0,-34.3,75.0,0.75,16.7,25.0,62.5,50.0,0.3,50.0,61.5,102.60,40.7,1/27/2024
D. Russell - T. Prince - J. Vanderbilt,LAL,1,7,100.0,68.8,31.3,100,2.50,20.8,11.1,83.3,40.0,0.1,46.2,54.5,112.81,74.0,1/27/2024
J. Vanderbilt - R. Hachimura - A. Reaves,LAL,1,7,120.0,64.3,55.7,33.3,0.67,10.5,33.3,64.3,55.0,0.2,50.0,61.5,105.19,100,1/27/2024
J. Vanderbilt - R. Hachimura - M. Christie,LAL,1,7,112.5,125.0,-12.5,66.7,1.33,19.0,25.0,66.7,53.8,0.2,60.0,71.2,116.36,62.9,1/27/2024
J. Vanderbilt - A. Reaves - M. Christie,LAL,1,6,92.3,107.7,-15.4,75.0,0.60,17.6,33.3,85.7,70.0,0.4,57.1,68.5,113.45,50.0,1/27/2024
L. James - C. Wood - R. Hachimura,LAL,1,6,100.0,121.4,-21.4,80.0,2.00,23.5,0.0,62.5,41.7,0.2,55.6,63.0,107.40,50.9,1/27/2024
A. Davis - J. Vanderbilt - M. Christie,LAL,1,5,138.5,100.0,38.5,71.4,1.67,27.8,0.0,75.0,66.7,0.2,87.5,92.2,123.43,77.6,1/27/2024
D. Russell - C. Wood - R. Hachimura,LAL,1,5,110.0,109.1,0.9,75.0,1.50,23.1,0.0,57.1,40.0,0.2,57.1,66.1,100.13,56.4,1/27/2024
D. Russell - T. Prince - R. Hachimura,LAL,1,5,88.9,110.0,-21.1,100,2.00,18.2,0.0,75.0,30.0,0.1,35.7,45.7,97.02,20.0,1/27/2024
L. James - C. Wood - J. Vanderbilt,LAL,1,5,100.0,109.1,-9.1,75.0,1.50,23.1,0.0,66.7,50.0,0.2,66.7,72.7,106.86,55.8,1/27/2024
L. James - D. Russell - C. Wood,LAL,1,5,110.0,109.1,0.9,75.0,1.50,23.1,0.0,57.1,40.0,0.2,57.1,66.1,100.13,56.4,1/27/2024
L. James - T. Prince - R. Hachimura,LAL,1,5,88.9,110.0,-21.1,100,2.00,18.2,0.0,75.0,30.0,0.1,35.7,45.7,97.02,20.0,1/27/2024
A. Davis - J. Vanderbilt - R. Hachimura,LAL,1,4,140.0,90.0,50.0,60.0,3.00,23.1,0.0,57.1,44.4,0.1,71.4,79.9,121.52,92.7,1/27/2024
A. Davis - R. Hachimura - M. Christie,LAL,1,4,155.6,100.0,55.6,60.0,3.00,25.0,0.0,66.7,57.1,0.1,83.3,90.2,122.26,93.0,1/27/2024
A. Davis - T. Prince - J. Vanderbilt,LAL,1,4,108.3,58.3,50.0,100,4.00,23.5,16.7,75.0,40.0,0.1,45.0,53.3,132.82,91.2,1/27/2024
D. Russell - C. Wood - J. Vanderbilt,LAL,1,4,114.3,87.5,26.8,66.7,1.00,22.2,0.0,60.0,50.0,0.3,75.0,82.0,96.86,66.7,1/27/2024
L. James - C. Wood - T. Prince,LAL,1,4,100.0,188.9,-88.9,100,3.00,25.0,0.0,33.3,14.3,0.1,50.0,58.0,108.00,20.4,1/27/2024
R. Hachimura - A. Reaves - M. Christie,LAL,1,4,88.9,112.5,-23.6,50.0,0.33,9.1,33.3,80.0,62.5,0.3,40.0,59.2,107.84,50.0,1/27/2024
T. Prince - J. Vanderbilt - A. Reaves,LAL,1,4,108.3,58.3,50.0,100,4.00,23.5,16.7,75.0,40.0,0.1,45.0,53.3,132.82,91.2,1/27/2024
A. Davis - A. Reaves - M. Christie,LAL,1,3,111.1,88.9,22.2,75.0,1.00,25.0,0.0,100,83.3,0.3,80.0,85.0,125.83,69.2,1/27/2024
A. Davis - C. Wood - A. Reaves,LAL,1,3,100.0,200.0,-100.0,100,2.00,25.0,0.0,0.0,0.0,0.2,66.7,69.4,107.33,16.2,1/27/2024
A. Davis - C. Wood - T. Prince,LAL,1,3,100.0,200.0,-100.0,100,2.00,25.0,0.0,0.0,0.0,0.2,66.7,69.4,107.33,16.2,1/27/2024
A. Davis - D. Russell - R. Hachimura,LAL,1,3,133.3,114.3,19.0,66.7,0.00,25.0,0.0,25.0,16.7,0.0,60.0,68.0,115.56,67.9,1/27/2024
C. Wood - J. Vanderbilt - M. Christie,LAL,1,3,57.1,157.1,-100.0,100,0.50,11.1,33.3,66.7,50.0,0.3,25.0,41.0,109.57,14.8,1/27/2024
C. Wood - R. Hachimura - M. Christie,LAL,1,3,57.1,157.1,-100.0,100,0.50,11.1,33.3,66.7,50.0,0.3,25.0,41.0,109.57,14.8,1/27/2024
C. Wood - T. Prince - A. Reaves,LAL,1,3,100.0,200.0,-100.0,100,2.00,25.0,0.0,0.0,0.0,0.2,66.7,69.4,107.33,16.2,1/27/2024
D. Russell - R. Hachimura - A. Reaves,LAL,1,3,166.7,0.0,166.7,25.0,0.00,12.5,33.3,55.6,50.0,0.0,57.1,63.5,110.12,244.4,1/27/2024
L. James - A. Davis - C. Wood,LAL,1,3,100.0,200.0,-100.0,100,2.00,25.0,0.0,0.0,0.0,0.2,66.7,69.4,107.33,16.2,1/27/2024
L. James - C. Wood - A. Reaves,LAL,1,3,100.0,200.0,-100.0,100,2.00,25.0,0.0,0.0,0.0,0.2,66.7,69.4,107.33,16.2,1/27/2024
L. James - J. Vanderbilt - M. Christie,LAL,1,3,85.7,125.0,-39.3,100,1.50,30.0,0.0,100,75.0,0.3,75.0,75.0,132.52,45.0,1/27/2024
L. James - T. Prince - J. Vanderbilt,LAL,1,3,83.3,66.7,16.7,100,1.00,14.3,0.0,100,40.0,0.2,50.0,57.9,98.07,37.5,1/27/2024
T. Prince - J. Vanderbilt - R. Hachimura,LAL,1,3,83.3,80.0,3.3,100,1.00,14.3,0.0,100,40.0,0.2,50.0,57.9,90.51,37.5,1/27/2024
A. Davis - D. Russell - M. Christie,LAL,1,2,200.0,120.0,80.0,66.7,0.00,33.3,0.0,33.3,33.3,0.0,100,103.1,118.90,89.3,1/27/2024
A. Davis - R. Hachimura - A. Reaves,LAL,1,2,100.0,60.0,40.0,50.0,1.00,14.3,0.0,75.0,50.0,0.2,50.0,61.5,123.75,100,1/27/2024
C. Wood - A. Reaves - M. Christie,LAL,1,2,50.0,150.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.5,0.0,34.7,92.90,-18.2,1/27/2024
C. Wood - J. Vanderbilt - A. Reaves,LAL,1,2,50.0,150.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.5,0.0,34.7,92.90,-18.2,1/27/2024
C. Wood - R. Hachimura - A. Reaves,LAL,1,2,50.0,150.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.5,0.0,34.7,92.90,-18.2,1/27/2024
D. Russell - J. Vanderbilt - M. Christie,LAL,1,2,200.0,120.0,80.0,66.7,0.00,33.3,0.0,33.3,33.3,0.0,100,103.1,118.90,89.3,1/27/2024
D. Russell - R. Hachimura - M. Christie,LAL,1,2,200.0,120.0,80.0,66.7,0.00,33.3,0.0,33.3,33.3,0.0,100,103.1,118.90,89.3,1/27/2024
L. James - A. Davis - M. Christie,LAL,1,2,100.0,100.0,0.0,100,1.00,33.3,0.0,100,100,0.5,100,100,125.83,50.0,1/27/2024
L. James - A. Reaves - M. Christie,LAL,1,2,100.0,100.0,0.0,100,1.00,33.3,0.0,100,100,0.5,100,100,125.83,50.0,1/27/2024
L. James - R. Hachimura - A. Reaves,LAL,1,2,200.0,0.0,200.0,25.0,0.00,14.3,50.0,62.5,60.0,0.0,66.7,72.7,109.24,218.2,1/27/2024
C. Wood - T. Prince - R. Hachimura,LAL,1,1,100.0,125.0,-25.0,100,0.00,25.0,0.0,50.0,25.0,0.0,33.3,43.6,127.59,33.3,1/27/2024
D. Russell - C. Wood - T. Prince,LAL,1,1,100.0,125.0,-25.0,100,0.00,25.0,0.0,50.0,25.0,0.0,33.3,43.6,127.59,33.3,1/27/2024
L. James - C. Wood - M. Christie,LAL,1,1,66.7,166.7,-100.0,100,0.00,25.0,0.0,100,50.0,0.0,50.0,50.0,144.00,37.5,1/27/2024
L. James - R. Hachimura - M. Christie,LAL,1,1,66.7,166.7,-100.0,100,0.00,25.0,0.0,100,50.0,0.0,50.0,50.0,144.00,37.5,1/27/2024
A. Davis - T. Prince - R. Hachimura,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,-200.0,1/27/2024
L. James - A. Davis - R. Hachimura,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,-200.0,1/27/2024
L. James - D. Russell - A. Reaves,LAL,1,25,109.1,134.5,-25.5,56.5,1.86,18.3,13.0,66.7,38.6,0.1,61.4,60.9,105.11,38.6,1/29/2024
L. James - A. Davis - D. Russell,LAL,1,24,112.2,142.0,-29.8,57.1,2.00,18.5,18.2,58.3,39.1,0.1,59.8,60.0,101.11,38.5,1/29/2024
L. James - D. Russell - T. Prince,LAL,1,23,104.3,148.9,-44.7,63.2,2.00,19.0,18.2,57.1,37.2,0.1,55.1,55.9,100.04,33.6,1/29/2024
A. Davis - D. Russell - T. Prince,LAL,1,22,104.4,145.7,-41.2,61.1,2.20,18.3,18.2,57.1,37.2,0.1,53.9,54.9,100.41,34.2,1/29/2024
L. James - A. Davis - T. Prince,LAL,1,22,104.4,145.7,-41.2,61.1,2.20,18.3,18.2,57.1,37.2,0.1,53.9,54.9,100.41,34.2,1/29/2024
A. Davis - D. Russell - A. Reaves,LAL,1,19,110.0,146.3,-36.3,56.3,1.80,17.3,17.6,62.5,39.4,0.1,59.4,60.4,102.77,36.3,1/29/2024
A. Davis - T. Prince - A. Reaves,LAL,1,19,102.4,138.1,-35.7,62.5,2.00,18.2,15.8,68.8,40.0,0.1,54.4,56.0,105.64,36.6,1/29/2024
L. James - A. Davis - A. Reaves,LAL,1,19,110.0,146.3,-36.3,56.3,1.80,17.3,17.6,62.5,39.4,0.1,59.4,60.4,102.77,36.3,1/29/2024
L. James - T. Prince - A. Reaves,LAL,1,19,100.0,153.7,-53.7,60.0,1.80,17.3,16.7,64.3,37.5,0.1,53.1,54.9,102.59,29.1,1/29/2024
D. Russell - T. Prince - A. Reaves,LAL,1,18,100.0,155.3,-55.3,64.3,1.80,18.0,17.6,61.5,36.7,0.1,53.3,55.2,101.52,30.2,1/29/2024
D. Russell - R. Hachimura - J. Hayes,LAL,1,11,115.4,100.0,15.4,45.5,1.67,15.6,16.7,75.0,45.8,0.1,59.1,59.8,108.68,52.4,1/29/2024
D. Russell - R. Hachimura - M. Christie,LAL,1,11,89.7,114.8,-25.2,50.0,2.00,11.8,13.3,72.7,38.5,0.1,40.9,48.4,117.21,42.1,1/29/2024
L. James - D. Russell - R. Hachimura,LAL,1,11,126.1,95.7,30.4,54.5,3.00,20.0,10.0,72.7,42.9,0.1,65.0,64.0,104.31,59.3,1/29/2024
L. James - D. Russell - J. Hayes,LAL,1,10,128.6,90.5,38.1,50.0,5.00,18.5,10.0,72.7,42.9,0.0,63.2,62.4,103.03,64.2,1/29/2024
L. James - R. Hachimura - J. Hayes,LAL,1,10,128.6,90.5,38.1,50.0,5.00,18.5,10.0,72.7,42.9,0.0,63.2,62.4,103.03,64.2,1/29/2024
L. James - D. Russell - M. Christie,LAL,1,9,133.3,111.8,21.6,55.6,5.00,20.0,22.2,57.1,43.5,0.1,61.8,62.5,93.68,60.7,1/29/2024
L. James - R. Hachimura - A. Reaves,LAL,1,9,109.5,104.5,5.0,60.0,2.00,22.2,0.0,85.7,40.0,0.1,64.7,62.8,115.96,47.9,1/29/2024
A. Davis - D. Russell - M. Christie,LAL,1,8,105.6,105.9,-0.3,62.5,5.00,20.8,11.1,60.0,36.8,0.1,53.1,54.8,105.44,57.3,1/29/2024
A. Davis - T. Prince - M. Christie,LAL,1,7,120.0,86.7,33.3,62.5,2.50,23.8,14.3,63.6,44.4,0.1,64.3,62.3,110.77,63.5,1/29/2024
D. Russell - J. Hayes - M. Christie,LAL,1,6,114.3,115.4,-1.1,40.0,1.00,11.8,33.3,71.4,53.8,0.1,54.5,60.6,106.52,50.0,1/29/2024
D. Russell - R. Hachimura - A. Reaves,LAL,1,6,106.7,93.3,13.3,57.1,2.00,21.1,0.0,80.0,36.4,0.1,66.7,62.1,116.13,49.0,1/29/2024
R. Hachimura - J. Hayes - M. Christie,LAL,1,6,114.3,115.4,-1.1,40.0,1.00,11.8,33.3,71.4,53.8,0.1,54.5,60.6,106.52,50.0,1/29/2024
A. Davis - R. Hachimura - M. Christie,LAL,1,5,100.0,64.3,35.7,66.7,4.00,21.1,0.0,100,45.5,0.1,54.2,58.2,131.32,75.9,1/29/2024
C. Wood - R. Hachimura - M. Christie,LAL,1,5,60.0,114.3,-54.3,0.0,0.00,0.0,12.5,75.0,33.3,0.1,22.2,37.3,136.47,17.8,1/29/2024
D. Russell - C. Wood - M. Christie,LAL,1,5,60.0,114.3,-54.3,0.0,0.00,0.0,12.5,75.0,33.3,0.1,22.2,37.3,136.47,17.8,1/29/2024
D. Russell - C. Wood - R. Hachimura,LAL,1,5,60.0,114.3,-54.3,0.0,0.00,0.0,12.5,75.0,33.3,0.1,22.2,37.3,136.47,17.8,1/29/2024
D. Russell - J. Hayes - A. Reaves,LAL,1,5,107.7,84.6,23.1,50.0,3.00,18.8,0.0,80.0,36.4,0.1,63.6,58.9,115.56,56.4,1/29/2024
D. Russell - T. Prince - M. Christie,LAL,1,5,122.2,122.2,0.0,60.0,3.00,23.1,20.0,50.0,38.5,0.1,61.1,58.3,94.25,50.0,1/29/2024
L. James - A. Davis - M. Christie,LAL,1,5,122.2,122.2,0.0,60.0,3.00,23.1,20.0,50.0,38.5,0.1,61.1,58.3,94.25,50.0,1/29/2024
L. James - J. Hayes - A. Reaves,LAL,1,5,107.7,84.6,23.1,50.0,3.00,18.8,0.0,80.0,36.4,0.1,63.6,58.9,115.56,56.4,1/29/2024
L. James - T. Prince - M. Christie,LAL,1,5,122.2,122.2,0.0,60.0,3.00,23.1,20.0,50.0,38.5,0.1,61.1,58.3,94.25,50.0,1/29/2024
R. Hachimura - J. Hayes - A. Reaves,LAL,1,5,107.7,84.6,23.1,50.0,3.00,18.8,0.0,80.0,36.4,0.1,63.6,58.9,115.56,56.4,1/29/2024
A. Davis - D. Russell - J. Vanderbilt,LAL,1,4,120.0,122.2,-2.2,60.0,3.00,23.1,0.0,75.0,42.9,0.1,75.0,75.0,122.14,56.4,1/29/2024
C. Wood - J. Hayes - M. Christie,LAL,1,4,100.0,125.0,-25.0,50.0,1.00,15.4,20.0,75.0,44.4,0.2,50.0,55.7,140.94,31.1,1/29/2024
C. Wood - J. Vanderbilt - R. Hachimura,LAL,1,4,63.6,127.3,-63.6,100,2.00,15.4,0.0,66.7,22.2,0.1,28.6,38.0,142.06,12.9,1/29/2024
D. Russell - J. Vanderbilt - M. Christie,LAL,1,4,50.0,145.5,-95.5,100,0.00,14.3,0.0,66.7,18.2,0.0,22.2,27.9,138.58,9.1,1/29/2024
D. Russell - J. Vanderbilt - R. Hachimura,LAL,1,4,50.0,145.5,-95.5,100,0.00,14.3,0.0,66.7,18.2,0.0,22.2,27.9,138.58,9.1,1/29/2024
J. Vanderbilt - R. Hachimura - M. Christie,LAL,1,4,50.0,145.5,-95.5,100,0.00,14.3,0.0,66.7,18.2,0.0,22.2,27.9,138.58,9.1,1/29/2024
L. James - J. Hayes - M. Christie,LAL,1,4,144.4,100.0,44.4,50.0,0.00,16.7,25.0,66.7,50.0,0.0,62.5,66.6,93.08,71.4,1/29/2024
L. James - R. Hachimura - M. Christie,LAL,1,4,144.4,100.0,44.4,50.0,0.00,16.7,25.0,66.7,50.0,0.0,62.5,66.6,93.08,71.4,1/29/2024
T. Prince - R. Hachimura - A. Reaves,LAL,1,4,110.0,81.8,28.2,60.0,1.50,23.1,0.0,100,57.1,0.2,68.8,68.8,136.22,53.8,1/29/2024
A. Davis - D. Russell - R. Hachimura,LAL,1,3,88.9,87.5,1.4,66.7,0.00,18.2,0.0,100,33.3,0.0,42.9,50.8,120.59,66.7,1/29/2024
C. Wood - R. Hachimura - A. Reaves,LAL,1,3,116.7,128.6,-11.9,66.7,2.00,25.0,0.0,100,50.0,0.2,60.0,64.3,115.56,45.5,1/29/2024
L. James - C. Wood - A. Reaves,LAL,1,3,116.7,128.6,-11.9,66.7,2.00,25.0,0.0,100,50.0,0.2,60.0,64.3,115.56,45.5,1/29/2024
L. James - C. Wood - R. Hachimura,LAL,1,3,116.7,128.6,-11.9,66.7,2.00,25.0,0.0,100,50.0,0.2,60.0,64.3,115.56,45.5,1/29/2024
L. James - J. Vanderbilt - A. Reaves,LAL,1,3,144.4,100.0,44.4,60.0,1.50,25.0,0.0,75.0,60.0,0.2,100,100.9,124.62,73.8,1/29/2024
A. Davis - A. Reaves - M. Christie,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
A. Davis - J. Vanderbilt - A. Reaves,LAL,1,2,160.0,100.0,60.0,33.3,1.00,16.7,0.0,66.7,66.7,0.2,133.3,133.3,123.43,75.0,1/29/2024
A. Davis - J. Vanderbilt - M. Christie,LAL,1,2,66.7,140.0,-73.3,100,0.00,25.0,0.0,100,25.0,0.0,40.0,40.0,133.11,37.0,1/29/2024
A. Davis - J. Vanderbilt - R. Hachimura,LAL,1,2,66.7,140.0,-73.3,100,0.00,25.0,0.0,100,25.0,0.0,40.0,40.0,133.11,37.0,1/29/2024
A. Davis - R. Hachimura - A. Reaves,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
A. Davis - T. Prince - R. Hachimura,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
C. Wood - J. Hayes - J. Hood-Schifino,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
C. Wood - J. Hayes - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
C. Wood - J. Hood-Schifino - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
C. Wood - J. Vanderbilt - A. Reaves,LAL,1,2,125.0,100.0,25.0,100,2.00,33.3,0.0,100,50.0,0.3,66.7,72.7,125.83,71.4,1/29/2024
C. Wood - J. Vanderbilt - M. Christie,LAL,1,2,28.6,150.0,-121.4,0.0,0.00,0.0,0.0,50.0,14.3,0.0,0.0,17.4,156.00,-35.3,1/29/2024
C. Wood - M. Christie - J. Hood-Schifino,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
C. Wood - M. Christie - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
C. Wood - R. Hachimura - J. Hayes,LAL,1,2,60.0,140.0,-80.0,0.0,0.00,0.0,50.0,100,66.7,0.4,33.3,43.6,141.18,9.1,1/29/2024
D. Russell - C. Wood - J. Hayes,LAL,1,2,60.0,140.0,-80.0,0.0,0.00,0.0,50.0,100,66.7,0.4,33.3,43.6,141.18,9.1,1/29/2024
D. Russell - C. Wood - J. Vanderbilt,LAL,1,2,28.6,150.0,-121.4,0.0,0.00,0.0,0.0,50.0,14.3,0.0,0.0,17.4,156.00,-35.3,1/29/2024
D. Russell - J. Vanderbilt - A. Reaves,LAL,1,2,160.0,100.0,60.0,33.3,1.00,16.7,0.0,66.7,66.7,0.2,133.3,133.3,123.43,75.0,1/29/2024
J. Hayes - J. Hood-Schifino - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
J. Hayes - M. Christie - J. Hood-Schifino,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
J. Hayes - M. Christie - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
J. Vanderbilt - R. Hachimura - A. Reaves,LAL,1,2,125.0,100.0,25.0,100,2.00,33.3,0.0,100,50.0,0.3,66.7,72.7,125.83,71.4,1/29/2024
L. James - A. Davis - J. Vanderbilt,LAL,1,2,160.0,100.0,60.0,33.3,1.00,16.7,0.0,66.7,66.7,0.2,133.3,133.3,123.43,75.0,1/29/2024
L. James - C. Wood - J. Vanderbilt,LAL,1,2,125.0,100.0,25.0,100,2.00,33.3,0.0,100,50.0,0.3,66.7,72.7,125.83,71.4,1/29/2024
L. James - D. Russell - J. Vanderbilt,LAL,1,2,160.0,100.0,60.0,33.3,1.00,16.7,0.0,66.7,66.7,0.2,133.3,133.3,123.43,75.0,1/29/2024
L. James - J. Vanderbilt - R. Hachimura,LAL,1,2,125.0,100.0,25.0,100,2.00,33.3,0.0,100,50.0,0.3,66.7,72.7,125.83,71.4,1/29/2024
L. James - T. Prince - R. Hachimura,LAL,1,2,100.0,140.0,-40.0,50.0,1.00,20.0,0.0,100,50.0,0.3,66.7,66.7,121.12,11.1,1/29/2024
M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,2,133.3,114.3,19.0,66.7,0.00,25.0,0.0,66.7,33.3,0.0,58.3,62.1,140.75,43.6,1/29/2024
R. Hachimura - A. Reaves - M. Christie,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
T. Prince - A. Reaves - M. Christie,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
T. Prince - R. Hachimura - M. Christie,LAL,1,2,116.7,33.3,83.3,66.7,2.00,25.0,0.0,100,60.0,0.2,70.0,70.0,150.26,90.5,1/29/2024
A. Davis - C. Wood - M. Christie,LAL,1,1,133.3,0.0,133.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,69.4,102.86,200.0,1/29/2024
A. Davis - C. Wood - R. Hachimura,LAL,1,1,133.3,0.0,133.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,69.4,102.86,200.0,1/29/2024
A. Davis - D. Russell - C. Wood,LAL,1,1,133.3,0.0,133.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,69.4,102.86,200.0,1/29/2024
C. Wood - T. Prince - A. Reaves,LAL,1,1,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,122.03,0.0,1/29/2024
C. Wood - T. Prince - R. Hachimura,LAL,1,1,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,122.03,0.0,1/29/2024
D. Russell - T. Prince - R. Hachimura,LAL,1,1,100.0,150.0,-50.0,100,1.00,33.3,0.0,0.0,0.0,0.5,100,100,120.00,20.0,1/29/2024
L. James - C. Wood - T. Prince,LAL,1,1,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,50.0,122.03,0.0,1/29/2024
T. Prince - J. Hayes - A. Reaves,LAL,1,19,106.5,134.0,-27.5,50.0,1.43,16.9,15.8,46.7,29.4,0.2,59.5,59.8,115.45,38.7,1/30/2024
