LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,4,76.9,45.5,31.5,75.0,3.00,18.8,0.0,85.7,46.2,0.1,50.0,48.4,135.53,104.3,4/2/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,4,125.0,111.1,13.9,100,4.00,30.8,25.0,50.0,37.5,0.1,75.0,72.7,96.76,69.0,4/2/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,3,140.0,180.0,-40.0,66.7,2.00,28.6,0.0,50.0,33.3,0.2,87.5,87.5,95.36,37.1,4/2/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,3,85.7,83.3,2.4,100,2.00,18.2,40.0,66.7,50.0,0.1,42.9,42.9,101.74,47.8,4/2/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,3,133.3,114.3,19.0,100,0.00,30.0,25.0,100,50.0,0.0,57.1,57.1,104.58,48.4,4/2/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - M. Christie,LAL,1,3,142.9,100.0,42.9,100,4.00,36.4,0.0,66.7,40.0,0.1,83.3,83.3,143.05,69.0,4/2/2024
L. James - D. Russell - T. Prince - R. Hachimura - J. Hayes,LAL,1,2,120.0,50.0,70.0,0.0,0.00,0.0,0.0,50.0,50.0,0.4,100,87.2,120.00,160.0,4/2/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,2,75.0,150.0,-75.0,100,0.00,16.7,33.3,50.0,40.0,0.0,37.5,37.5,99.31,11.8,4/2/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,2,175.0,75.0,100.0,66.7,0.00,25.0,66.7,100,80.0,0.0,58.3,58.3,89.30,70.0,4/2/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,2,200.0,50.0,150.0,33.3,0.00,14.3,66.7,50.0,60.0,0.0,58.3,62.1,108.68,94.1,4/2/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,1,166.7,0.0,166.7,100,0.00,25.0,0.0,100,75.0,0.0,75.0,86.8,127.59,200.0,4/2/2024
S. Dinwiddie - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,50.0,33.3,0.5,0.0,0.0,160.00,20.0,4/2/2024
L. James - S. Dinwiddie - D. Russell - J. Hayes - M. Christie,LAL,1,0,100.0,0.0,100.0,100,1.00,33.3,0.0,100,100,0.5,100,100,198.62,150.0,4/2/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,20,117.4,88.9,28.5,38.1,1.33,13.3,31.6,90.5,62.5,0.1,59.0,62.2,111.05,70.5,4/3/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - G. Vincent,LAL,1,5,110.0,127.3,-17.3,100,3.00,20.0,33.3,80.0,54.5,0.1,38.9,51.1,104.28,42.9,4/3/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,4,88.9,112.5,-23.6,33.3,0.00,9.1,16.7,66.7,33.3,0.0,33.3,40.5,103.12,30.8,4/3/2024
L. James - T. Prince - G. Vincent - J. Hayes - A. Reaves,LAL,1,4,70.0,118.2,-48.2,0.0,0.00,0.0,20.0,75.0,44.4,0.3,42.9,44.4,116.76,10.0,4/3/2024
A. Davis - S. Dinwiddie - T. Prince - G. Vincent - M. Christie,LAL,1,3,157.1,62.5,94.6,0.0,0.00,0.0,100,100,100,0.3,50.0,77.7,128.57,109.1,4/3/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,2,83.3,83.3,0.0,50.0,1.00,14.3,0.0,75.0,50.0,0.2,62.5,62.5,127.43,50.0,4/3/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,2,175.0,133.3,41.7,33.3,0.00,20.0,0.0,100,100,0.0,116.7,101.7,92.14,73.9,4/3/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,125.0,166.7,-41.7,100,0.00,28.6,50.0,0.0,50.0,0.0,62.5,62.5,98.82,41.7,4/3/2024
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,2,50.0,175.0,-125.0,100,0.50,20.0,0.0,0.0,0.0,0.5,50.0,50.0,99.31,0.0,4/3/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - R. Hachimura,LAL,1,1,166.7,50.0,116.7,50.0,1.00,25.0,0.0,100,100,0.3,100,102.5,144.00,140.0,4/3/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - T. Prince,LAL,1,1,300.0,0.0,300.0,50.0,0.00,33.3,0.0,0.0,0.0,0.0,100,104.2,91.91,133.3,4/3/2024
L. James - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.94,-60.0,4/3/2024
S. Dinwiddie - J. Hayes - C. Castleton - M. Christie - M. Lewis,LAL,1,1,0.0,266.7,-266.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,135.85,-30.0,4/3/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - M. Christie,LAL,1,0,200.0,300.0,-100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,125.22,50.0,4/3/2024
A. Davis - S. Dinwiddie - R. Hachimura - G. Vincent - A. Reaves,LAL,1,0,100.0,0.0,100.0,100,0.00,33.3,0.0,100,50.0,0.0,100,100,205.71,100,4/3/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,14,90.3,100.0,-9.7,75.0,1.13,22.0,9.1,52.6,36.7,0.3,59.1,60.0,107.44,53.2,4/6/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,8,80.0,100.0,-20.0,60.0,1.00,14.3,33.3,85.7,56.3,0.2,45.8,43.6,85.71,34.9,4/6/2024
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,7,160.0,100.0,60.0,60.0,3.00,27.3,25.0,77.8,61.5,0.1,85.7,85.7,106.79,68.6,4/6/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - G. Vincent,LAL,1,6,176.9,64.3,112.6,71.4,5.00,27.8,0.0,83.3,55.6,0.1,105.6,98.8,108.00,103.4,4/6/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,4,171.4,57.1,114.3,80.0,0.00,30.8,50.0,50.0,50.0,0.0,61.1,63.6,95.55,93.3,4/6/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,3,100.0,100.0,0.0,0.0,0.00,0.0,0.0,75.0,50.0,0.3,70.0,70.0,113.68,37.9,4/6/2024
A. Davis - S. Dinwiddie - T. Prince - G. Vincent - A. Reaves,LAL,1,1,0.0,175.0,-175.0,0.0,0.00,0.0,0.0,100,25.0,0.0,0.0,0.0,138.80,-22.2,4/6/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,100.0,0.0,100.0,100,1.00,25.0,0.0,100,50.0,0.3,75.0,75.0,141.64,200.0,4/6/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,0.0,300.0,-300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.24,0.0,4/6/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,100.0,133.3,-33.3,100,0.50,20.0,0.0,100,100,0.5,100,106.4,114.55,37.5,4/6/2024
T. Prince - J. Hayes - C. Castleton - M. Christie - M. Lewis,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,50.0,0.0,50.0,0.5,0.0,0.0,85.97,100,4/6/2024
S. Dinwiddie - T. Prince - J. Hayes - M. Christie - M. Lewis,LAL,1,0,300.0,0.0,300.0,100,0.00,50.0,0.0,0.0,0.0,0.0,150.0,150.0,110.77,133.3,4/6/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,12,104.0,92.3,11.7,66.7,3.00,18.8,8.3,69.2,40.0,0.1,52.4,55.0,103.29,57.6,4/7/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,8,181.3,137.5,43.8,60.0,0.00,25.0,33.3,100,60.0,0.0,75.0,79.7,102.40,59.5,4/7/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - J. Hayes,LAL,1,6,133.3,75.0,58.3,57.1,4.00,25.0,0.0,100,77.8,0.1,77.8,81.0,101.05,82.1,4/7/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,3,77.8,125.0,-47.2,100,1.50,23.1,25.0,100,57.1,0.2,42.9,47.0,123.64,42.9,4/7/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,3,128.6,228.6,-100.0,100,2.00,16.7,60.0,100,66.7,0.1,35.7,51.4,107.81,23.4,4/7/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,3,120.0,133.3,-13.3,100,0.50,14.3,50.0,100,66.7,0.4,75.0,79.8,97.18,33.3,4/7/2024
A. Davis - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,2,133.3,116.7,16.7,75.0,3.00,30.0,50.0,66.7,60.0,0.2,66.7,66.7,137.14,56.3,4/7/2024
A. Davis - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,0.0,80.0,-80.0,0.0,0.00,0.0,60.0,0.0,37.5,0.4,0.0,0.0,100.00,700.0,4/7/2024
C. Reddish - S. Mays - C. Castleton - M. Christie - M. Lewis,LAL,1,2,150.0,0.0,150.0,0.0,0.00,0.0,0.0,25.0,20.0,0.0,50.0,79.8,93.66,700.0,4/7/2024
D. Russell - T. Prince - R. Hachimura - C. Reddish - A. Reaves,LAL,1,2,125.0,266.7,-141.7,100,0.00,16.7,50.0,0.0,33.3,0.0,50.0,64.4,86.15,28.6,4/7/2024
S. Dinwiddie - R. Hachimura - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,100.0,175.0,-75.0,100,1.00,20.0,0.0,0.0,0.0,0.3,50.0,69.4,106.67,30.8,4/7/2024
S. Dinwiddie - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,100,60.0,0.6,0.0,0.0,125.83,-300.0,4/7/2024
D. Russell - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,1,0.0,250.0,-250.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.68,-20.0,4/7/2024
S. Dinwiddie - T. Prince - R. Hachimura - C. Reddish - A. Reaves,LAL,1,1,50.0,166.7,-116.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,26.6,101.41,-85.7,4/7/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,11,117.4,112.5,4.9,70.0,1.75,21.9,20.0,83.3,54.5,0.2,62.5,63.3,104.93,47.7,4/9/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,7,107.7,138.5,-30.8,60.0,0.00,16.7,25.0,100,53.8,0.0,38.5,47.4,92.90,42.0,4/9/2024
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,6,109.1,136.4,-27.3,80.0,4.00,21.1,50.0,80.0,61.5,0.1,42.3,43.2,95.14,40.0,4/9/2024
L. James - D. Russell - G. Vincent - J. Hayes - A. Reaves,LAL,1,4,157.1,100.0,57.1,40.0,2.00,22.2,0.0,100,50.0,0.1,83.3,85.4,89.14,80.0,4/9/2024
S. Dinwiddie - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,4,62.5,214.3,-151.8,50.0,1.00,11.1,0.0,0.0,0.0,0.1,33.3,38.8,102.86,4.4,4/9/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,3,233.3,166.7,66.7,66.7,0.00,20.0,100,100,100,0.0,90.0,97.2,104.73,63.5,4/9/2024
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,150.0,150.0,0.0,100,0.00,42.9,0.0,100,50.0,0.0,75.0,75.0,96.81,57.1,4/9/2024
L. James - R. Hachimura - G. Vincent - C. Reddish - A. Reaves,LAL,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,20.0,100,33.3,0.0,0.0,0.0,117.07,-25.0,4/9/2024
L. James - S. Dinwiddie - R. Hachimura - C. Reddish - A. Reaves,LAL,1,2,125.0,100.0,25.0,50.0,1.00,20.0,0.0,100,66.7,0.3,83.3,83.3,101.82,80.0,4/9/2024
L. James - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,116.7,116.7,0.0,66.7,0.00,22.2,33.3,100,60.0,0.0,58.3,58.3,117.55,51.4,4/9/2024
S. Dinwiddie - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,2,200.0,216.7,-16.7,100,0.00,37.5,0.0,0.0,0.0,0.0,87.5,94.0,116.47,40.0,4/9/2024
S. Dinwiddie - T. Prince - R. Hachimura - C. Reddish - A. Reaves,LAL,1,2,50.0,66.7,-16.7,100,0.00,12.5,20.0,100,50.0,0.0,16.7,21.8,132.92,16.7,4/9/2024
C. Reddish - S. Mays - C. Castleton - M. Christie - M. Lewis,LAL,1,1,150.0,50.0,100.0,100,0.00,28.6,33.3,0.0,33.3,0.0,50.0,56.4,133.95,78.6,4/9/2024
L. James - S. Dinwiddie - T. Prince - G. Vincent - A. Reaves,LAL,1,1,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,81.51,100,4/9/2024
R. Hachimura - S. Mays - C. Castleton - M. Christie - M. Lewis,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.14,0.0,4/9/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,14,93.3,116.7,-23.3,41.7,0.83,12.8,26.7,66.7,48.5,0.2,50.0,50.2,105.88,35.5,4/12/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - G. Vincent,LAL,1,5,150.0,81.8,68.2,66.7,0.00,23.5,40.0,50.0,46.2,0.0,63.6,70.5,103.82,102.4,4/12/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,5,110.0,233.3,-123.3,75.0,1.50,23.1,0.0,50.0,25.0,0.2,83.3,79.9,98.42,22.1,4/12/2024
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,5,145.5,125.0,20.5,100,2.00,35.3,0.0,80.0,57.1,0.3,93.8,94.8,106.50,57.7,4/12/2024
L. James - A. Davis - D. Russell - T. Prince - G. Vincent,LAL,1,4,137.5,57.1,80.4,33.3,1.00,10.0,33.3,66.7,50.0,0.1,58.3,70.9,100.93,131.3,4/12/2024
L. James - A. Davis - D. Russell - T. Prince - R. Hachimura,LAL,1,3,60.0,150.0,-90.0,0.0,0.00,0.0,50.0,100,60.0,0.2,0.0,26.0,73.22,-50.0,4/12/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - G. Vincent,LAL,1,3,157.1,75.0,82.1,33.3,1.00,10.0,66.7,75.0,71.4,0.1,58.3,70.9,120.13,76.9,4/12/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,2,125.0,266.7,-141.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,75.3,94.21,28.6,4/12/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,2,100.0,50.0,50.0,50.0,0.50,20.0,0.0,100,100,0.5,100,100,96.00,125.0,4/12/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - G. Vincent,LAL,1,2,175.0,50.0,125.0,100,2.00,33.3,0.0,33.3,33.3,0.3,125.0,105.4,122.55,320.0,4/12/2024
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,100.0,100.0,0.0,100,0.00,20.0,0.0,100,50.0,0.0,50.0,53.2,97.22,50.0,4/12/2024
L. James - A. Davis - D. Russell - T. Prince - A. Reaves,LAL,1,1,0.0,133.3,-133.3,0.0,0.00,0.0,66.7,100,75.0,0.3,0.0,0.0,120.00,-300.0,4/12/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - R. Hachimura,LAL,1,1,100.0,100.0,0.0,100,1.00,25.0,0.0,0.0,0.0,0.3,100,79.8,123.71,200.0,4/12/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - R. Hachimura,LAL,1,0,100.0,100.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,69.4,371.61,133.3,4/12/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,17,151.4,111.8,39.7,73.9,5.67,32.1,11.1,92.3,59.1,0.1,81.3,81.7,98.42,68.0,4/14/2024
L. James - D. Russell - T. Prince - G. Vincent - J. Hayes,LAL,1,5,145.5,90.0,55.5,71.4,2.50,29.4,33.3,62.5,54.5,0.2,80.0,80.0,109.17,75.0,4/14/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - R. Hachimura,LAL,1,4,100.0,85.7,14.3,66.7,2.00,20.0,25.0,100,57.1,0.1,50.0,50.0,91.55,42.9,4/14/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,3,44.4,125.0,-80.6,50.0,0.50,9.1,40.0,66.7,50.0,0.2,28.6,28.6,130.56,10.7,4/14/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - G. Vincent,LAL,1,2,40.0,140.0,-100.0,0.0,0.00,0.0,0.0,100,25.0,0.0,0.0,25.8,117.07,9.5,4/14/2024
H. Giles III - S. Mays - C. Castleton - M. Christie - M. Lewis,LAL,1,2,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,66.7,33.3,0.4,0.0,0.0,134.58,-800.0,4/14/2024
L. James - A. Davis - D. Russell - T. Prince - G. Vincent,LAL,1,2,200.0,50.0,150.0,66.7,0.00,25.0,100,0.0,100,0.0,75.0,86.8,95.29,117.4,4/14/2024
L. James - A. Davis - T. Prince - G. Vincent - A. Reaves,LAL,1,2,80.0,160.0,-80.0,0.0,0.00,0.0,66.7,100,75.0,0.2,25.0,41.0,103.60,16.7,4/14/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,80.0,175.0,-95.0,100,0.00,16.7,0.0,50.0,25.0,0.0,33.3,51.5,103.68,28.6,4/14/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,2,140.0,140.0,0.0,33.3,0.00,16.7,0.0,50.0,25.0,0.0,70.0,70.0,97.30,51.9,4/14/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,50.0,50.0,135.00,60.0,4/14/2024
A. Davis - T. Prince - R. Hachimura - G. Vincent - A. Reaves,LAL,1,1,233.3,0.0,233.3,100,0.00,50.0,0.0,100,100,0.0,116.7,116.7,150.00,122.2,4/14/2024
L. James - A. Davis - R. Hachimura - G. Vincent - A. Reaves,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,66.7,0.0,0.0,0.0,101.05,-100.0,4/14/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,1,166.7,100.0,66.7,0.0,0.00,0.0,0.0,33.3,33.3,0.3,100,107.8,98.63,122.2,4/14/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes,LAL,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,152.73,-50.0,4/14/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,50.0,0.0,50.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,56.8,100.47,-100.0,4/14/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - J. Hayes,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,88.48,100,4/14/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - G. Vincent,LAL,1,0,200.0,300.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,1028.57,33.3,4/14/2024
S. Dinwiddie - T. Prince - G. Vincent - M. Christie - M. Lewis,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,169.41,0.0,4/14/2024
S. Dinwiddie - T. Prince - R. Hachimura - G. Vincent - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.23,0.0,4/14/2024
